ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_battery_voltage,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_panel_temperature_celsius,interpolated_keys_poa_irradiance_wm2,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-08-15T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T14:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T15:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T15:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T15:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T15:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T16:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T16:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T16:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T16:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T17:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T17:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T17:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T17:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T18:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T18:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T18:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T18:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T19:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T19:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T19:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T19:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T20:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T20:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T20:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T20:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T21:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T21:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T21:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T21:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T22:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T22:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T22:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T22:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T23:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T23:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T23:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-15T23:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T14:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T15:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T15:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T15:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T15:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T16:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T16:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T16:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T16:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T17:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T17:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T17:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T17:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T18:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T18:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T18:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T18:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T19:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T19:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T19:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T19:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T20:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T20:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T20:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T20:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T21:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T21:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T21:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T21:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T22:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T22:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T22:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T22:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T23:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T23:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T23:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-16T23:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T14:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T15:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T15:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T15:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T15:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T16:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T16:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T16:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T16:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T17:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T17:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T17:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T18:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T18:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T18:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T18:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T19:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T19:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T19:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T19:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T20:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T20:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
,,2024-08-17T20:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,PS_015,,,
