ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_battery_voltage,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_gri_irradiance_wm2,interpolated_keys_panel_temperature_celsius,interpolated_keys_poa_irradiance_wm2,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2025-02-28T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
,,2025-02-28T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,PS_042,,,
30.070250221847672,18.581541168250478,2025-02-28T14:45:00Z,2,2,2,2,2,2,0,0,0,2,1031.1060418454638,87.41313768208515,,,,,,,,54.05239002378201,1054.9465518093818,,PS_042,,,0.9984743208883805
30.60673022669523,18.508690051675853,2025-02-28T15:00:00Z,3,3,3,3,3,3,1,0,0,3,1050.3751305268634,89.12661871336527,,,,,,,,53.78113887523706,1071.275481747805,17.200000762939453,PS_042,,,1.7012426209439222
30.780278366304753,18.041183103992953,2025-02-28T15:15:00Z,4,4,4,4,4,4,1,0,0,4,873.5703360876703,76.81226070305048,,,,,,,,49.427316733808745,881.650132669304,17.200000762939453,PS_042,,,0.9103286778271862
30.3745241471717,18.34258624610128,2025-02-28T15:30:00Z,3,3,3,3,3,3,1,0,0,3,1064.3329006751392,90.15191915967097,,,,,,,,46.58499479915367,967.0980366869944,17.200000762939453,PS_042,,,1.9949718166459611
31.334857063134965,16.902005561114564,2025-02-28T15:45:00Z,3,3,3,3,3,3,1,0,0,3,400.92093656296333,41.95479206206009,,,,,,,,53.54423653077086,398.28212363004957,17.200000762939453,PS_042,,,1.1346410274835173
30.82545341751902,18.314575734759785,2025-02-28T16:00:00Z,4,4,4,4,4,4,1,0,0,4,1028.0168341544047,92.01151040431674,,,,,,,,45.6570715902412,1024.526584456913,17.200000762939453,PS_042,,,2.960496159133976
31.50994583278373,18.299521646296874,2025-02-28T16:15:00Z,4,4,4,4,4,4,1,0,0,4,1081.3137904574978,92.81042690605685,,,,,,,,52.56745570756764,1081.6647799201717,17.200000762939453,PS_042,,,0.975135862024575
31.9647502833956,18.222682689774064,2025-02-28T16:30:00Z,3,3,3,3,3,3,1,0,0,3,1090.529739909641,95.74478014108703,,,,,,,,54.02147470031672,1097.0355520234284,17.200000762939453,PS_042,,,2.455844423562288
32.45265272381026,18.171921520969292,2025-02-28T16:45:00Z,4,4,4,4,4,4,1,0,0,4,1082.8437381470037,96.21836160734752,,,,,,,,56.22122603268718,1104.8976469230502,17.399999618530273,PS_042,,,1.851639355918256
33.06668450662312,18.048365424795623,2025-02-28T17:00:00Z,3,3,3,3,3,3,1,0,0,3,1069.3135078859518,99.58217999370171,,,,,,,,56.17712387490853,1116.5980335972638,18.0,PS_042,,,1.6010202658188852
32.71442693577852,17.979434335189328,2025-02-28T17:15:00Z,4,4,4,4,4,4,1,0,0,4,999.6737357273032,99.93695154799292,,,,,,,,57.139938463194134,1055.870568867085,18.399999618530273,PS_042,,,1.5671528278808438
31.392791932538437,16.819918075366843,2025-02-28T17:30:00Z,4,4,4,4,4,4,1,0,0,4,519.847180643754,61.731185249486266,,,,,,,,44.60404885088634,605.3796375817553,18.80000114440918,PS_042,,,2.055420107105588
31.34547399029477,16.327130903760082,2025-02-28T17:45:00Z,3,3,3,3,3,3,1,0,0,3,211.93355820754186,36.675115188717015,,,,,,,,40.87158413843939,190.98967010747018,19.200000762939453,PS_042,,,1.2583355329364718
28.969780747531093,16.46631611021194,2025-02-28T18:00:00Z,4,4,4,4,4,4,1,0,0,4,280.1919309211514,42.70957514092571,,,,,,,,33.50587276797987,290.1307323566744,19.399999618530273,PS_042,,,1.7867210749907363
30.07920121475893,18.109793496593365,2025-02-28T18:15:00Z,4,4,4,4,4,4,1,0,0,4,812.9749832066713,87.83984934011647,,,,,,,,48.916453150068826,1024.5253967696528,19.80000114440918,PS_042,,,1.920012504400332
31.840035019254337,17.83913960044613,2025-02-28T18:30:00Z,3,3,3,3,3,3,1,0,0,3,755.7022413439176,84.55629104961572,,,,,,,,58.34837183219269,1013.2984711590792,20.0,PS_042,,,2.066301537164036
31.480072023855037,17.784718387135037,2025-02-28T18:45:00Z,4,4,4,4,4,4,1,0,0,4,704.2946648862771,82.01415023651671,,,,,,,,55.99588837040485,1009.4947851511988,20.200000762939453,PS_042,,,1.9498020712720665
