ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_poa_irradiance_wm2,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-09-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_017,,,
,,2024-09-23T11:00:00Z,0,0,4,0,0,4,0,0,0,0,387.90309357414804,,,,,389.99459638902727,,PS_017,,,
,,2024-09-23T11:15:00Z,0,0,4,0,0,4,0,0,0,0,434.0782856121288,,,,,436.1939016900682,,PS_017,,,
,,2024-09-23T11:30:00Z,0,0,3,0,0,3,0,0,0,0,496.37375199002446,,,,,498.2433234449723,,PS_017,,,
,,2024-09-23T11:45:00Z,0,0,4,0,0,4,0,0,0,0,556.6497137963341,,,,,558.3724037193174,,PS_017,,,
,,2024-09-23T12:00:00Z,0,0,4,0,0,4,0,0,0,0,614.3126906819618,,,,,616.0500074980104,,PS_017,,,
,,2024-09-23T12:15:00Z,0,0,4,0,0,4,0,0,0,0,672.4713834927439,,,,,673.7240252599945,,PS_017,,,
,,2024-09-23T12:30:00Z,0,0,3,0,0,3,0,0,0,0,722.006737545713,,,,,722.8119312621878,,PS_017,,,
,,2024-09-23T12:45:00Z,0,0,4,0,0,4,0,0,0,0,770.3902942322852,,,,,770.9425708421019,,PS_017,,,
,,2024-09-23T13:00:00Z,0,0,4,0,0,4,0,0,0,0,813.692981915015,,,,,814.4296177069623,,PS_017,,,
,,2024-09-23T13:15:00Z,0,0,3,0,0,3,0,0,0,0,841.0297451880673,,,,,841.8970946074348,,PS_017,,,
,,2024-09-23T13:30:00Z,0,0,4,0,0,4,0,0,0,0,879.8905440666032,,,,,880.3083994213752,,PS_017,,,
