ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_battery_voltage,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_gri_irradiance_wm2,interpolated_keys_panel_temperature_celsius,interpolated_keys_poa_irradiance_wm2,interpolated_keys_tracker_albedo_index,interpolated_keys_wind_direction_degrees,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-12-03T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T14:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T15:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T15:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T15:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T15:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T16:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T16:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T16:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T16:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T17:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T17:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
,,2024-12-03T17:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,PS_037,,,
25.899999618530273,13.28346061706543,2024-12-03T17:45:00Z,1,1,1,1,1,1,0,1,1,1,128.02000427246094,89.0,,,,,,,,,,25.899999618530273,20.459999084472656,,PS_037,433.6269836425781,319.3079833984375,2.124000072479248
25.54361909859237,13.297859918612316,2024-12-03T18:00:00Z,3,3,3,3,3,3,1,3,3,3,110.56237781157186,84.61700625476313,,,,,,,,,,25.456380901407634,17.91010196933496,0.20000000298023224,PS_037,474.01148166175545,262.34955328580924,1.0701320939658794
25.343025796274585,13.318708816038312,2024-12-03T18:15:00Z,4,4,4,4,4,4,1,4,4,4,137.35840234586976,101.36617599796166,,,,,,,,,,25.6874165480741,22.687945718019165,0.4000000059604645,PS_037,454.01612580539506,218.48039063485075,0.9847747528666829
25.29999923706055,13.364901628292767,2024-12-03T18:30:00Z,3,3,3,3,3,3,1,3,3,3,135.10055314091065,89.24156609136674,,,,,,,,,,26.5,29.464289247404395,0.4000000059604645,PS_037,303.3493485625652,335.4068637689657,0.488491576534186
25.51777875560056,13.397542498555636,2024-12-03T18:45:00Z,2,2,2,2,2,2,1,2,2,2,145.6063927692523,93.40910401773714,,,,,,,,,,26.282221866059597,30.550527967424056,0.6000000238418579,PS_037,306.31195188936954,262.2252035005123,0.2179999947547913
,,2024-12-03T19:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T19:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T19:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T19:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T20:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T20:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T20:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T20:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T21:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T21:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T21:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T21:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T22:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T22:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T22:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T22:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T23:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T23:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T23:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-03T23:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T00:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T00:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T00:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T00:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T01:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T01:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T01:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T01:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T02:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T02:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T02:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T02:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T03:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T03:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T03:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T03:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T04:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T04:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
,,2024-12-04T04:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,0.6000000238418579,PS_037,,,
