ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_poa_irradiance_wm2,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-09-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T14:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T15:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T15:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T15:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T16:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T16:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T16:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T16:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T17:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T17:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T17:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T17:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T18:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T18:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T18:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T18:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T19:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-23T19:15:00Z,0,0,1,0,0,1,0,0,0,0,325.54998779296875,,,,,318.1000061035156,,PS_023,,,
,,2024-09-23T19:30:00Z,0,0,3,0,0,3,0,0,0,0,299.2440728638132,,,,,292.11523891207776,,PS_023,,,
,,2024-09-23T19:45:00Z,0,0,3,0,0,3,0,0,0,0,257.71481572892947,,,,,250.67528568113045,,PS_023,,,
,,2024-09-23T20:00:00Z,0,0,4,0,0,4,0,0,0,0,194.64757574199294,,,,,188.435291185019,,PS_023,,,
,,2024-09-23T20:15:00Z,0,0,4,0,0,4,0,0,0,0,128.89614680430165,,,,,123.72673747487019,,PS_023,,,
,,2024-09-23T20:30:00Z,0,0,3,0,0,3,0,0,0,0,76.50753181565064,,,,,72.5424766648705,,PS_023,,,
,,2024-09-23T20:45:00Z,0,0,4,0,0,4,0,0,0,0,31.6115526064073,,,,,29.422323714378475,,PS_023,,,
,,2024-09-23T21:00:00Z,0,0,4,0,0,4,0,0,0,0,12.537472693557637,,,,,9.15693993415915,,PS_023,,,
,,2024-09-23T21:15:00Z,0,0,4,0,0,4,0,0,0,0,4.724335154016061,,,,,1.0491489348506122,,PS_023,,,
,,2024-09-23T21:30:00Z,0,0,3,0,0,3,0,0,0,0,1.8290424639333493,,,,,0.6583747718326474,,PS_023,,,
,,2024-09-23T21:45:00Z,0,0,4,0,0,4,0,0,0,0,2.4562149023002657,,,,,0.598997846348042,,PS_023,,,
,,2024-09-23T22:00:00Z,0,0,4,0,0,4,0,0,0,0,1.3374147954053999,,,,,0.7065608311560214,,PS_023,,,
,,2024-09-23T22:15:00Z,0,0,3,0,0,3,0,0,0,0,4.325519930186871,,,,,1.6933936712213513,,PS_023,,,
,,2024-09-23T22:30:00Z,0,0,4,0,0,4,0,0,0,0,2.5297129417934565,,,,,0.402296012995503,,PS_023,,,
,,2024-09-23T22:45:00Z,0,0,4,0,0,4,0,0,0,0,1.3822805526312174,,,,,0.4654916754967456,,PS_023,,,
,,2024-09-23T23:00:00Z,0,0,4,0,0,4,0,0,0,0,0.39309838180001333,,,,,0.17737051345649643,,PS_023,,,
,,2024-09-23T23:15:00Z,0,0,3,0,0,3,0,0,0,0,2.111892151234503,,,,,1.2196828545531675,,PS_023,,,
,,2024-09-23T23:30:00Z,0,0,4,0,0,4,0,0,0,0,2.6159090311524347,,,,,0.5997180847945193,,PS_023,,,
,,2024-09-23T23:45:00Z,0,0,4,0,0,4,0,0,0,0,0.7127743925384872,,,,,0.5856983269635226,,PS_023,,,
,,2024-09-24T00:00:00Z,0,0,3,0,0,3,0,0,0,0,1.9904425372817687,,,,,2.064497467583516,,PS_023,,,
,,2024-09-24T00:15:00Z,0,0,4,0,0,4,0,0,0,0,1.1561583097744614,,,,,0.7791501366235682,,PS_023,,,
,,2024-09-24T00:30:00Z,0,0,4,0,0,4,0,0,0,0,2.7887554219129975,,,,,2.169988183165224,,PS_023,,,
,,2024-09-24T00:45:00Z,0,0,4,0,0,4,0,0,0,0,1.2746376707695493,,,,,0.4377848269617656,,PS_023,,,
,,2024-09-24T01:00:00Z,0,0,3,0,0,3,0,0,0,0,2.0353134231160706,,,,,0.0,,PS_023,,,
,,2024-09-24T01:15:00Z,0,0,4,0,0,4,0,0,0,0,2.696750036877518,,,,,2.0406939871380856,,PS_023,,,
,,2024-09-24T01:30:00Z,0,0,4,0,0,4,0,0,0,0,0.46603151450608354,,,,,0.3066872820402534,,PS_023,,,
,,2024-09-24T01:45:00Z,0,0,3,0,0,3,0,0,0,0,3.2970603629103064,,,,,1.9074614170215192,,PS_023,,,
,,2024-09-24T02:00:00Z,0,0,4,0,0,4,0,0,0,0,2.8659547123128672,,,,,1.4070026183691828,,PS_023,,,
,,2024-09-24T02:15:00Z,0,0,4,0,0,4,0,0,0,0,0.0,,,,,0.0,,PS_023,,,
,,2024-09-24T02:30:00Z,0,0,4,0,0,4,0,0,0,0,1.061238541519771,,,,,0.18451270181404555,,PS_023,,,
,,2024-09-24T02:45:00Z,0,0,3,0,0,3,0,0,0,0,1.2754483864439905,,,,,0.5709684983875897,,PS_023,,,
,,2024-09-24T03:00:00Z,0,0,2,0,0,2,0,0,0,0,0.9841418019691622,,,,,0.38720338362960965,,PS_023,,,
,,2024-09-24T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
,,2024-09-24T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_023,,,
