ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_poa_irradiance_wm2,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-09-23T00:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T00:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T00:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T00:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T01:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T01:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T01:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T01:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T02:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T02:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T02:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T02:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T03:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T03:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T03:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T03:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,PS_019,,,
,,2024-09-23T12:00:00Z,0,0,5,0,0,5,0,0,0,0,543.8737528346163,,,,,604.6968815998817,,PS_019,,,
,,2024-09-23T12:15:00Z,0,0,3,0,0,3,0,0,0,0,587.7076937834511,,,,,651.7262433486518,,PS_019,,,
,,2024-09-23T12:30:00Z,0,0,4,0,0,4,0,0,0,0,631.9207795049042,,,,,699.4383338500257,,PS_019,,,
,,2024-09-23T12:45:00Z,0,0,4,0,0,4,0,0,0,0,680.2341274001866,,,,,751.5481919863126,,PS_019,,,
,,2024-09-23T13:00:00Z,0,0,3,0,0,3,0,0,0,0,720.5369870869796,,,,,794.3916107667533,,PS_019,,,
,,2024-09-23T13:15:00Z,0,0,4,0,0,4,0,0,0,0,758.5894947751132,,,,,834.0135126554469,,PS_019,,,
,,2024-09-23T13:30:00Z,0,0,4,0,0,4,0,0,0,0,791.558694628386,,,,,869.5610489871264,,PS_019,,,
,,2024-09-23T13:45:00Z,0,0,4,0,0,4,0,0,0,0,822.5781068118944,,,,,902.5308214517587,,PS_019,,,
,,2024-09-23T14:00:00Z,0,0,3,0,0,3,0,0,0,0,848.7501189317153,,,,,930.134523382566,,PS_019,,,
,,2024-09-23T14:15:00Z,0,0,4,0,0,4,0,0,0,0,871.6050040735425,,,,,954.325870683295,,PS_019,,,
,,2024-09-23T14:30:00Z,0,0,4,0,0,4,0,0,0,0,879.5312461978953,,,,,961.4876903146335,,PS_019,,,
,,2024-09-23T14:45:00Z,0,0,3,0,0,3,0,0,0,0,894.205468602104,,,,,977.0940468302762,,PS_019,,,
,,2024-09-23T15:00:00Z,0,0,4,0,0,4,0,0,0,0,903.545945119058,,,,,987.2071777622391,,PS_019,,,
