ambient_temperature_celsius,battery_voltage,datetime,document_count_ambient_temperature_celsius,document_count_battery_voltage,document_count_ghi_irradiance_wm2,document_count_gri_irradiance_wm2,document_count_panel_temperature_celsius,document_count_poa_irradiance_wm2,document_count_precipitation_accumulated_mm,document_count_tracker_albedo_index,document_count_wind_direction_degrees,document_count_wind_speed_ms,ghi_irradiance_wm2,gri_irradiance_wm2,interpolated_keys_ambient_temperature_celsius,interpolated_keys_ghi_irradiance_wm2,interpolated_keys_panel_temperature_celsius,interpolated_keys_poa_irradiance_wm2,interpolated_keys_wind_speed_ms,panel_temperature_celsius,poa_irradiance_wm2,precipitation_accumulated_mm,ps_id,tracker_albedo_index,wind_direction_degrees,wind_speed_ms
,,2024-10-08T04:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T04:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T04:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T04:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T05:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T05:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T05:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T05:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T06:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T06:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T06:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T06:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T07:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T07:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T07:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T07:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T08:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T08:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T08:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T08:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T09:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T09:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T09:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T09:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T10:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T10:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T10:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T10:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T11:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T11:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T11:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T11:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T12:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T12:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T12:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T12:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T13:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T13:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T13:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T13:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T14:00:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T14:15:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T14:30:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
,,2024-10-08T14:45:00Z,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,PS_033,,,
39.586669921875,,2024-10-08T15:00:00Z,1,0,1,0,1,1,0,0,0,1,912.8599853515624,,,,,,,630.0,761.4199829101562,,PS_033,,,4.432000160217285
,,2024-10-08T15:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T15:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T15:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T16:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T16:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T16:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
41.0,,2024-10-08T16:45:00Z,1,0,1,0,1,1,1,0,0,1,793.8099975585938,,,,,,,42.599998474121094,481.2900085449218,0.0,PS_033,,,4.567999839782715
,,2024-10-08T17:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T17:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T17:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T17:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T18:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T18:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T18:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T18:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T19:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T19:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T19:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T19:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T20:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T20:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T20:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T20:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T21:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T21:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T21:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T21:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T22:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T22:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T22:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T22:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T23:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T23:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T23:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-08T23:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T00:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T00:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T00:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T00:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T01:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T01:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T01:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T01:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T02:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T02:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T02:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T02:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T03:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T03:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T03:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T03:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T04:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T04:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T04:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T04:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T05:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T05:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T05:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T05:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T06:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T06:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T06:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T06:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T07:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T07:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T07:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T07:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T08:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T08:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T08:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T08:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T09:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T09:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T09:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T09:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T10:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T10:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T10:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T10:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T11:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T11:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T11:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T11:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T12:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T12:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T12:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T12:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T13:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T13:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T13:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T13:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T14:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T14:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T14:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T14:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T15:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T15:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T15:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T15:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T16:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T16:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T16:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T16:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T17:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T17:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T17:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T17:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T18:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T18:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T18:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T18:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T19:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T19:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T19:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T19:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-09T20:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
31.31905720313487,,2024-10-09T20:15:00Z,3,0,3,0,3,3,1,0,0,3,15.284578430350797,,,,,,,30.244762347366542,15.032819658358383,0.0,PS_033,,,5.058197153985211
31.25608958083938,,2024-10-09T20:30:00Z,4,0,4,0,4,4,1,0,0,4,4.790395484574528,,,,,,,30.20000076293945,5.151711677885545,0.0,PS_033,,,1.9459231119398719
31.157232543116702,,2024-10-09T20:45:00Z,3,0,3,0,3,3,1,0,0,3,0.623899979649273,,,,,,,29.899999618530277,0.6148391041646825,0.0,PS_033,,,3.0556213008636197
30.99911505661329,,2024-10-09T21:00:00Z,4,0,4,0,4,4,1,0,0,4,0.32759157345335127,,,,,,,29.600000381469727,0.2586230844927162,0.0,PS_033,,,2.643893495110439
30.873850308665315,,2024-10-09T21:15:00Z,4,0,4,0,4,4,1,0,0,4,-0.5257924636099859,,,,,,,29.519603735284665,-0.36241388892545506,0.0,PS_033,,,3.6673727667994345
30.40417930941988,,2024-10-09T21:30:00Z,3,0,3,0,3,3,1,0,0,3,-0.6514434769219253,,,,,,,29.051354389263636,-0.3069277534822397,0.0,PS_033,,,5.023998146923546
29.06434751121012,,2024-10-09T21:45:00Z,4,0,4,0,4,4,1,0,0,4,0.08760838093832651,,,,,,,28.151345642587653,0.5803639097488927,0.0,PS_033,,,3.792091042963627
28.317565146246924,,2024-10-09T22:00:00Z,3,0,3,0,3,3,1,0,0,3,-0.3837229051761067,,,,,,,27.442799720534897,-0.19998859200573235,0.0,PS_033,,,5.090930533058884
27.923887982174318,,2024-10-09T22:15:00Z,4,0,4,0,4,4,1,0,0,4,-0.6776404728059615,,,,,,,27.018919773721223,-0.4721651335619262,0.0,PS_033,,,3.1999149193661567
27.56886788031458,,2024-10-09T22:30:00Z,4,0,4,0,4,4,1,0,0,4,-0.7496211826364633,,,,,,,26.70000076293945,-0.5636540551259177,0.0,PS_033,,,3.9050703352860667
27.189920283722184,,2024-10-09T22:45:00Z,3,0,3,0,3,3,1,0,0,3,-0.6740946232285787,,,,,,,26.347974608645092,-0.5379905762282644,0.0,PS_033,,,4.250678556898037
26.864590267106045,,2024-10-09T23:00:00Z,4,0,4,0,4,4,1,0,0,4,-0.8377392589439892,,,,,,,26.010341085292463,-0.5454110038247156,0.0,PS_033,,,3.9726764577037845
26.486463897953332,,2024-10-09T23:15:00Z,3,0,3,0,3,3,1,0,0,3,-0.6999174111591665,,,,,,,25.642691401426656,-0.45275879252582524,0.0,PS_033,,,5.364905429125091
26.016050930842155,,2024-10-09T23:30:00Z,4,0,4,0,4,4,1,0,0,4,-0.6906104545071247,,,,,,,25.383905544964833,-0.43898890165159443,0.0,PS_033,,,4.155321964810603
25.609055035827815,,2024-10-09T23:45:00Z,3,0,3,0,3,3,1,0,0,3,-0.7783666630621785,,,,,,,25.016976019399976,-0.620396106853958,0.0,PS_033,,,4.333204706417117
25.202122773894114,,2024-10-10T00:00:00Z,4,0,4,0,4,4,1,0,0,4,-0.832861658429549,,,,,,,24.538357308765654,-0.5590211763122482,0.0,PS_033,,,4.158720027976592
24.835365937581905,,2024-10-10T00:15:00Z,4,0,4,0,4,4,1,0,0,4,-0.7600794327137821,,,,,,,24.175590487226756,-0.5597028754920672,0.0,PS_033,,,3.8726422826544824
24.56754482768028,,2024-10-10T00:30:00Z,3,0,3,0,3,3,1,0,0,3,-0.8092520466935933,,,,,,,23.8141937011556,-0.5926169120365239,0.0,PS_033,,,4.781277931002946
24.423256268571254,,2024-10-10T00:45:00Z,4,0,4,0,4,4,1,0,0,4,-0.9266302712310199,,,,,,,23.70000076293945,-0.7838863403746335,0.0,PS_033,,,3.0716950247764725
24.27349791117929,,2024-10-10T01:00:00Z,3,0,3,0,3,3,1,0,0,3,-0.9786655095753801,,,,,,,23.70000076293945,-0.8758044560182844,0.0,PS_033,,,3.5719987246444282
24.096098410022652,,2024-10-10T01:15:00Z,4,0,4,0,4,4,1,0,0,4,-0.8755252750556539,,,,,,,23.552224552701137,-0.6212888789094804,0.0,PS_033,,,3.511627291491889
23.9254032791069,,2024-10-10T01:30:00Z,3,0,3,0,3,3,1,0,0,3,-0.8637636415759997,,,,,,,23.39999961853027,-0.7051830314259432,0.0,PS_033,,,3.1696465340256603
23.739349879223184,,2024-10-10T01:45:00Z,4,0,4,0,4,4,1,0,0,4,-0.9788512558782847,,,,,,,23.22500775868914,-0.744725270659339,0.0,PS_033,,,3.313770592625567
23.56123171406197,,2024-10-10T02:00:00Z,4,0,4,0,4,4,1,0,0,4,-0.9706184711298793,,,,,,,23.08084029467644,-0.853039486206853,0.0,PS_033,,,3.6524955128410554
23.398457580773556,,2024-10-10T02:15:00Z,3,0,3,0,3,3,1,0,0,3,-0.9130541103992774,,,,,,,22.945811099574108,-0.6485877519091001,0.0,PS_033,,,3.813000747933132
23.27227359156707,,2024-10-10T02:30:00Z,4,0,4,0,4,4,1,0,0,4,-0.7639663237217198,,,,,,,22.899999618530273,-0.5108156715246438,0.0,PS_033,,,3.001989647619597
23.429347555199268,,2024-10-10T02:45:00Z,3,0,3,0,3,3,1,0,0,3,-0.9328947060731874,,,,,,,23.200000762939453,-0.6740838992241031,0.0,PS_033,,,3.2257277625729617
23.51545174082159,,2024-10-10T03:00:00Z,2,0,2,0,2,2,1,0,0,2,-0.8768254530098774,,,,,,,23.200000762939453,-0.6798809162030564,0.0,PS_033,,,2.2258027656638193
,,2024-10-10T03:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-10T03:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-10T03:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-10T04:00:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-10T04:15:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-10T04:30:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
,,2024-10-10T04:45:00Z,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,0.0,PS_033,,,
