Date,     DNI
2016-01-01 05:06:00,145.56
2016-01-01 05:07:00,141.48000000000002
2016-01-01 05:08:00,138.12
2016-01-01 05:09:00,135.84
2016-01-01 05:10:00,135.0
2016-01-01 05:11:00,135.04666666666668
2016-01-01 05:12:00,135.17333333333332
2016-01-01 05:13:00,135.36
2016-01-01 05:14:00,135.58666666666664
2016-01-01 05:15:00,135.83333333333334
2016-01-01 05:16:00,136.07999999999998
2016-01-01 05:17:00,136.30666666666667
2016-01-01 05:18:00,136.49333333333334
2016-01-01 05:19:00,136.62
2016-01-01 05:20:00,136.66666666666666
2016-01-01 05:21:00,136.50916666666666
2016-01-01 05:22:00,136.0548148148148
2016-01-01 05:23:00,135.33083333333332
2016-01-01 05:24:00,134.36444444444444
2016-01-01 05:25:00,133.18287037037035
2016-01-01 05:26:00,131.8133333333333
2016-01-01 05:27:00,130.28305555555556
2016-01-01 05:28:00,128.61925925925925
2016-01-01 05:29:00,126.84916666666666
2016-01-01 05:30:00,125.0
2016-01-01 05:31:00,122.12416666666668
2016-01-01 05:32:00,117.5674074074074
2016-01-01 05:33:00,111.79694444444443
2016-01-01 05:34:00,105.28
2016-01-01 05:35:00,98.4837962962963
2016-01-01 05:36:00,91.87555555555556
2016-01-01 05:37:00,85.92249999999999
2016-01-01 05:38:00,81.09185185185184
2016-01-01 05:39:00,77.85083333333333
2016-01-01 05:40:00,76.66666666666666
2016-01-01 05:41:00,82.91999999999999
2016-01-01 05:42:00,99.89333333333332
2016-01-01 05:43:00,124.90666666666668
2016-01-01 05:44:00,155.28
2016-01-01 05:45:00,188.33333333333331
2016-01-01 05:46:00,221.38666666666663
2016-01-01 05:47:00,251.76
2016-01-01 05:48:00,276.7733333333333
2016-01-01 05:49:00,293.74666666666667
2016-01-01 05:50:00,300.0
2016-01-01 05:51:00,295.0776515151516
2016-01-01 05:52:00,281.6464646464646
2016-01-01 05:53:00,261.71022727272725
2016-01-01 05:54:00,237.27272727272728
2016-01-01 05:55:00,210.3377525252525
2016-01-01 05:56:00,182.90909090909088
2016-01-01 05:57:00,156.9905303030303
2016-01-01 05:58:00,134.58585858585857
2016-01-01 05:59:00,117.6988636363636
2016-01-01 06:00:00,108.33333333333331
2016-01-01 06:01:00,103.79613636363636
2016-01-01 06:02:00,99.9741414141414
2016-01-01 06:03:00,96.74113636363634
2016-01-01 06:04:00,93.97090909090907
2016-01-01 06:05:00,91.53724747474747
2016-01-01 06:06:00,89.31393939393939
2016-01-01 06:07:00,87.17477272727271
2016-01-01 06:08:00,84.99353535353536
2016-01-01 06:09:00,82.64401515151516
2016-01-01 06:10:00,80.0
2016-01-01 06:11:00,77.1227011494253
2016-01-01 06:12:00,74.17701149425287
2016-01-01 06:13:00,71.19224137931035
2016-01-01 06:14:00,68.19770114942528
2016-01-01 06:15:00,65.22270114942529
2016-01-01 06:16:00,62.29655172413792
2016-01-01 06:17:00,59.4485632183908
2016-01-01 06:18:00,56.70804597701149
2016-01-01 06:19:00,54.10431034482757
2016-01-01 06:20:00,51.66666666666666
2016-01-01 06:21:00,49.32735632183907
2016-01-01 06:22:00,47.0119540229885
2016-01-01 06:23:00,44.73977011494252
2016-01-01 06:24:00,42.530114942528726
2016-01-01 06:25:00,40.40229885057471
2016-01-01 06:26:00,38.375632183908046
2016-01-01 06:27:00,36.46942528735633
2016-01-01 06:28:00,34.70298850574712
2016-01-01 06:29:00,33.095632183908045
2016-01-01 06:30:00,31.666666666666668
2016-01-01 06:31:00,30.30666666666667
2016-01-01 06:32:00,28.92
2016-01-01 06:33:00,27.546666666666667
2016-01-01 06:34:00,26.226666666666667
2016-01-01 06:35:00,25.0
2016-01-01 06:36:00,23.90666666666667
2016-01-01 06:37:00,22.986666666666668
2016-01-01 06:38:00,22.28
2016-01-01 06:39:00,21.826666666666668
2016-01-01 06:40:00,21.666666666666668
2016-01-01 06:41:00,22.77939393939394
2016-01-01 06:42:00,25.823030303030304
2016-01-01 06:43:00,30.355757575757572
2016-01-01 06:44:00,35.935757575757584
2016-01-01 06:45:00,42.121212121212125
2016-01-01 06:46:00,48.47030303030303
2016-01-01 06:47:00,54.541212121212126
2016-01-01 06:48:00,59.89212121212122
2016-01-01 06:49:00,64.08121212121213
2016-01-01 06:50:00,66.66666666666667
2016-01-01 06:51:00,68.13907773386036
2016-01-01 06:52:00,69.32816864295125
2016-01-01 06:53:00,70.30081686429513
2016-01-01 06:54:00,71.12389986824769
2016-01-01 06:55:00,71.86429512516469
2016-01-01 06:56:00,72.58888010540184
2016-01-01 06:57:00,73.36453227931489
2016-01-01 06:58:00,74.25812911725956
2016-01-01 06:59:00,75.33654808959155
2016-01-01 07:00:00,76.66666666666666
2016-01-01 07:01:00,78.65739130434781
2016-01-01 07:02:00,81.50550724637681
2016-01-01 07:03:00,84.95971014492751
2016-01-01 07:04:00,88.7686956521739
2016-01-01 07:05:00,92.68115942028984
2016-01-01 07:06:00,96.44579710144929
2016-01-01 07:07:00,99.81130434782608
2016-01-01 07:08:00,102.5263768115942
2016-01-01 07:09:00,104.33971014492754
2016-01-01 07:10:00,105.0
2016-01-01 07:11:00,104.94666666666666
2016-01-01 07:12:00,104.79555555555557
2016-01-01 07:13:00,104.56
2016-01-01 07:14:00,104.25333333333332
2016-01-01 07:15:00,103.8888888888889
2016-01-01 07:16:00,103.48
2016-01-01 07:17:00,103.04000000000002
2016-01-01 07:18:00,102.58222222222224
2016-01-01 07:19:00,102.12000000000002
2016-01-01 07:20:00,101.66666666666669
2016-01-01 07:21:00,101.12000000000002
2016-01-01 07:22:00,100.40444444444448
2016-01-01 07:23:00,99.57333333333334
2016-01-01 07:24:00,98.68000000000002
2016-01-01 07:25:00,97.7777777777778
2016-01-01 07:26:00,96.92000000000002
2016-01-01 07:27:00,96.16
2016-01-01 07:28:00,95.55111111111113
2016-01-01 07:29:00,95.14666666666666
2016-01-01 07:30:00,95.0
2016-01-01 07:31:00,95.13680365296804
2016-01-01 07:32:00,95.53826484018263
2016-01-01 07:33:00,96.1909589041096
2016-01-01 07:34:00,97.0814611872146
2016-01-01 07:35:00,98.19634703196348
2016-01-01 07:36:00,99.52219178082191
2016-01-01 07:37:00,101.04557077625572
2016-01-01 07:38:00,102.75305936073062
2016-01-01 07:39:00,104.63123287671236
2016-01-01 07:40:00,106.66666666666669
2016-01-01 07:41:00,111.45543378995436
2016-01-01 07:42:00,120.80694063926944
2016-01-01 07:43:00,133.52776255707764
2016-01-01 07:44:00,148.42447488584477
2016-01-01 07:45:00,164.30365296803652
2016-01-01 07:46:00,179.9718721461187
2016-01-01 07:47:00,194.235707762557
2016-01-01 07:48:00,205.90173515981732
2016-01-01 07:49:00,213.7765296803653
2016-01-01 07:50:00,216.66666666666663
2016-01-01 07:51:00,216.5733333333333
2016-01-01 07:52:00,216.29777777777772
2016-01-01 07:53:00,215.84666666666664
2016-01-01 07:54:00,215.22666666666663
2016-01-01 07:55:00,214.4444444444444
2016-01-01 07:56:00,213.50666666666663
2016-01-01 07:57:00,212.42
2016-01-01 07:58:00,211.1911111111111
2016-01-01 07:59:00,209.82666666666665
2016-01-01 08:00:00,208.3333333333333
2016-01-01 08:01:00,203.89296803652965
2016-01-01 08:02:00,194.51573820395737
2016-01-01 08:03:00,181.45077625570772
2016-01-01 08:04:00,165.94721461187217
2016-01-01 08:05:00,149.25418569254185
2016-01-01 08:06:00,132.62082191780823
2016-01-01 08:07:00,117.29625570776255
2016-01-01 08:08:00,104.5296194824962
2016-01-01 08:09:00,95.57004566210044
2016-01-01 08:10:00,91.66666666666669
2016-01-01 08:11:00,90.74995433789957
2016-01-01 08:12:00,89.91926940639271
2016-01-01 08:13:00,89.17707762557079
2016-01-01 08:14:00,88.52584474885847
2016-01-01 08:15:00,87.96803652968039
2016-01-01 08:16:00,87.50611872146118
2016-01-01 08:17:00,87.14255707762558
2016-01-01 08:18:00,86.87981735159818
2016-01-01 08:19:00,86.72036529680365
2016-01-01 08:20:00,86.66666666666667
2016-01-01 08:21:00,93.06790976058932
2016-01-01 08:22:00,110.87108655616942
2016-01-01 08:23:00,137.97536832412524
2016-01-01 08:24:00,172.2799263351749
2016-01-01 08:25:00,211.6839318600368
2016-01-01 08:26:00,254.08655616942903
2016-01-01 08:27:00,297.38697053407
2016-01-01 08:28:00,339.48434622467767
2016-01-01 08:29:00,378.2778545119704
2016-01-01 08:30:00,411.6666666666667
2016-01-01 08:31:00,443.1891844951217
2016-01-01 08:32:00,477.0058665412798
2016-01-01 08:33:00,511.9489691822421
2016-01-01 08:34:00,546.8507487951099
2016-01-01 08:35:00,580.5434617569845
2016-01-01 08:36:00,611.859364444967
2016-01-01 08:37:00,639.6307132361585
2016-01-01 08:38:00,662.6897645076604
2016-01-01 08:39:00,679.8687746365738
2016-01-01 08:40:00,690.0
2016-01-01 08:41:00,696.0166489361702
2016-01-01 08:42:00,701.5991489361703
2016-01-01 08:43:00,706.700585106383
2016-01-01 08:44:00,711.2740425531915
2016-01-01 08:45:00,715.2726063829788
2016-01-01 08:46:00,718.6493617021277
2016-01-01 08:47:00,721.3573936170213
2016-01-01 08:48:00,723.3497872340424
2016-01-01 08:49:00,724.5796276595744
2016-01-01 08:50:00,725.0
2016-01-01 08:51:00,720.9273182957394
2016-01-01 08:52:00,709.5563909774436
2016-01-01 08:53:00,692.1578947368421
2016-01-01 08:54:00,670.0025062656641
2016-01-01 08:55:00,644.3609022556391
2016-01-01 08:56:00,616.5037593984962
2016-01-01 08:57:00,587.7017543859649
2016-01-01 08:58:00,559.2255639097745
2016-01-01 08:59:00,532.3458646616541
2016-01-01 09:00:00,508.3333333333333
2016-01-01 09:01:00,484.04080200501255
2016-01-01 09:02:00,456.40110275689216
2016-01-01 09:03:00,426.8049122807017
2016-01-01 09:04:00,396.6429072681704
2016-01-01 09:05:00,367.3057644110275
2016-01-01 09:06:00,340.1841604010025
2016-01-01 09:07:00,316.66877192982446
2016-01-01 09:08:00,298.1502756892229
2016-01-01 09:09:00,286.0193483709272
2016-01-01 09:10:00,281.66666666666663
2016-01-01 09:11:00,283.4866666666666
2016-01-01 09:12:00,288.4266666666666
2016-01-01 09:13:00,295.70666666666665
2016-01-01 09:14:00,304.5466666666667
2016-01-01 09:15:00,314.1666666666667
2016-01-01 09:16:00,323.78666666666663
2016-01-01 09:17:00,332.62666666666667
2016-01-01 09:18:00,339.90666666666664
2016-01-01 09:19:00,344.8466666666667
2016-01-01 09:20:00,346.6666666666667
2016-01-01 09:21:00,344.8360283687944
2016-01-01 09:22:00,339.7577304964539
2016-01-01 09:23:00,332.05219858156033
2016-01-01 09:24:00,322.3398581560284
2016-01-01 09:25:00,311.2411347517731
2016-01-01 09:26:00,299.37645390070924
2016-01-01 09:27:00,287.3662411347518
2016-01-01 09:28:00,275.8309219858156
2016-01-01 09:29:00,265.3909219858156
2016-01-01 09:30:00,256.6666666666667
2016-01-01 09:31:00,248.59574468085108
2016-01-01 09:32:00,239.9290780141844
2016-01-01 09:33:00,231.0070921985816
2016-01-01 09:34:00,222.17021276595744
2016-01-01 09:35:00,213.75886524822695
2016-01-01 09:36:00,206.11347517730496
2016-01-01 09:37:00,199.5744680851064
2016-01-01 09:38:00,194.4822695035461
2016-01-01 09:39:00,191.177304964539
2016-01-01 09:40:00,190.0
2016-01-01 09:41:00,190.63636363636363
2016-01-01 09:42:00,192.48484848484847
2016-01-01 09:43:00,195.45454545454547
2016-01-01 09:44:00,199.45454545454547
2016-01-01 09:45:00,204.39393939393935
2016-01-01 09:46:00,210.1818181818182
2016-01-01 09:47:00,216.72727272727275
2016-01-01 09:48:00,223.93939393939397
2016-01-01 09:49:00,231.72727272727272
2016-01-01 09:50:00,240.0
2016-01-01 09:51:00,254.71272727272728
2016-01-01 09:52:00,279.9806060606061
2016-01-01 09:53:00,312.95272727272726
2016-01-01 09:54:00,350.7781818181818
2016-01-01 09:55:00,390.6060606060606
2016-01-01 09:56:00,429.5854545454546
2016-01-01 09:57:00,464.8654545454544
2016-01-01 09:58:00,493.59515151515154
2016-01-01 09:59:00,512.9236363636364
2016-01-01 10:00:00,520.0
2016-01-01 10:01:00,517.097415565345
2016-01-01 10:02:00,508.9537738619677
2016-01-01 10:03:00,496.4152422907489
2016-01-01 10:04:00,480.32798825256975
2016-01-01 10:05:00,461.5381791483114
2016-01-01 10:06:00,440.89198237885466
2016-01-01 10:07:00,419.2355653450807
2016-01-01 10:08:00,397.4150954478709
2016-01-01 10:09:00,376.2767400881057
2016-01-01 10:10:00,356.6666666666667
2016-01-01 10:11:00,335.60992657856093
2016-01-01 10:12:00,310.54490455212925
2016-01-01 10:13:00,282.9377679882526
2016-01-01 10:14:00,254.25468428781204
2016-01-01 10:15:00,225.9618208516887
2016-01-01 10:16:00,199.5253450807636
2016-01-01 10:17:00,176.41142437591776
2016-01-01 10:18:00,158.08622613803226
2016-01-01 10:19:00,146.01591776798824
2016-01-01 10:20:00,141.66666666666666
2016-01-01 10:21:00,142.0078260869565
2016-01-01 10:22:00,142.96115942028985
2016-01-01 10:23:00,144.4214492753623
2016-01-01 10:24:00,146.28347826086957
2016-01-01 10:25:00,148.44202898550725
2016-01-01 10:26:00,150.791884057971
2016-01-01 10:27:00,153.22782608695653
2016-01-01 10:28:00,155.6446376811594
2016-01-01 10:29:00,157.93710144927536
2016-01-01 10:30:00,160.0
2016-01-01 10:31:00,162.1095652173913
2016-01-01 10:32:00,164.52869565217392
2016-01-01 10:33:00,167.1321739130435
2016-01-01 10:34:00,169.79478260869564
2016-01-01 10:35:00,172.3913043478261
2016-01-01 10:36:00,174.79652173913044
2016-01-01 10:37:00,176.88521739130434
2016-01-01 10:38:00,178.5321739130435
2016-01-01 10:39:00,179.61217391304348
2016-01-01 10:40:00,180.0
2016-01-01 10:41:00,179.25333333333333
2016-01-01 10:42:00,177.2266666666667
2016-01-01 10:43:00,174.23999999999998
2016-01-01 10:44:00,170.61333333333332
2016-01-01 10:45:00,166.66666666666669
2016-01-01 10:46:00,162.72
2016-01-01 10:47:00,159.0933333333333
2016-01-01 10:48:00,156.10666666666663
2016-01-01 10:49:00,154.07999999999998
2016-01-01 10:50:00,153.33333333333331
2016-01-01 10:51:00,156.64666666666665
2016-01-01 10:52:00,165.63999999999996
2016-01-01 10:53:00,178.89333333333332
2016-01-01 10:54:00,194.98666666666665
2016-01-01 10:55:00,212.5
2016-01-01 10:56:00,230.0133333333333
2016-01-01 10:57:00,246.10666666666668
2016-01-01 10:58:00,259.36
2016-01-01 10:59:00,268.3533333333333
2016-01-01 11:00:00,271.6666666666667
2016-01-01 11:01:00,270.8266666666667
2016-01-01 11:02:00,268.5466666666667
2016-01-01 11:03:00,265.18666666666667
2016-01-01 11:04:00,261.1066666666667
2016-01-01 11:05:00,256.6666666666667
2016-01-01 11:06:00,252.22666666666663
2016-01-01 11:07:00,248.14666666666665
2016-01-01 11:08:00,244.78666666666663
2016-01-01 11:09:00,242.5066666666666
2016-01-01 11:10:00,241.66666666666663
2016-01-01 11:11:00,250.5333463541666
2016-01-01 11:12:00,274.7704166666666
2016-01-01 11:13:00,310.83342447916664
2016-01-01 11:14:00,355.17791666666665
2016-01-01 11:15:00,404.2594401041666
2016-01-01 11:16:00,454.5335416666667
2016-01-01 11:17:00,502.45576822916667
2016-01-01 11:18:00,544.4816666666666
2016-01-01 11:19:00,577.0667838541666
2016-01-01 11:20:00,596.6666666666666
2016-01-01 11:21:00,607.4231476526826
2016-01-01 11:22:00,616.149200913242
2016-01-01 11:23:00,623.3070856521118
2016-01-01 11:24:00,629.3590610730593
2016-01-01 11:25:00,634.7673863798516
2016-01-01 11:26:00,639.9943207762558
2016-01-01 11:27:00,645.5021234660388
2016-01-01 11:28:00,651.7530536529681
2016-01-01 11:29:00,659.2093705408105
2016-01-01 11:30:00,668.3333333333334
2016-01-01 11:31:00,681.3306164383562
2016-01-01 11:32:00,699.1298630136987
2016-01-01 11:33:00,720.2777853881279
2016-01-01 11:34:00,743.3210958904109
2016-01-01 11:35:00,766.8065068493152
2016-01-01 11:36:00,789.2807305936072
2016-01-01 11:37:00,809.2904794520549
2016-01-01 11:38:00,825.3824657534246
2016-01-01 11:39:00,836.1034018264841
2016-01-01 11:40:00,840.0
2016-01-01 11:41:00,831.1333333333333
2016-01-01 11:42:00,807.0666666666667
2016-01-01 11:43:00,771.6
2016-01-01 11:44:00,728.5333333333333
2016-01-01 11:45:00,681.6666666666666
2016-01-01 11:46:00,634.8
2016-01-01 11:47:00,591.7333333333333
2016-01-01 11:48:00,556.2666666666667
2016-01-01 11:49:00,532.2
2016-01-01 11:50:00,523.3333333333334
2016-01-01 11:51:00,532.34
2016-01-01 11:52:00,556.7866666666667
2016-01-01 11:53:00,592.8133333333334
