PanelkW, V1, V2, V3, I1, I2, I3, Hora
144.915,0.9749416666666667,1.0128708333333334,0.9596083333333333,48.5783,50.4686,47.8133,2016-01-03 16:00:00
118.137,0.9745041666666666,1.0122791666666666,0.9591708333333334,39.5856,41.1186,38.9626,2016-01-03 16:15:00
137.307,0.9763875,1.0114416666666666,0.9601875,46.0962,47.7515,45.3307,2016-01-03 16:30:00
105.717,0.9745375,1.0106625,0.9589791666666667,35.424,36.7367,34.8587,2016-01-03 16:45:00
75.0,0.9692041666666668,1.0055166666666666,0.9539083333333334,24.9941,25.9298,24.6007,2016-01-03 17:00:00
84.072,0.9647374999999999,1.0017958333333332,0.950275,27.8888,28.9588,27.47,2016-01-03 17:15:00
77.0,0.9572416666666667,0.9961291666666667,0.9448083333333334,25.3454,26.3726,25.0149,2016-01-03 17:30:00
37.1818,0.9538499999999999,0.9947041666666666,0.9419875,12.1948,12.7167,12.0429,2016-01-03 17:45:00
28.7754,0.9518958333333334,0.9934791666666666,0.9400708333333334,9.41812,9.82963,9.30111,2016-01-03 18:00:00
16.8396,0.9517583333333333,0.9929916666666666,0.9388041666666667,5.51077,5.74997,5.43584,2016-01-03 18:15:00
14.304,0.9474916666666666,0.9919916666666667,0.9365791666666666,4.65997,4.87892,4.60632,2016-01-03 18:30:00
6.93528,0.9450999999999999,0.9915333333333333,0.9339625000000001,2.25369,2.36444,2.22713,2016-01-03 18:45:00
4.024,0.9342291666666667,0.9954666666666666,0.9237041666666667,1.29253,1.37736,1.27806,2016-01-03 19:00:00
0.952,0.9315458333333333,0.9991708333333335,0.9199083333333334,0.304918,0.327062,0.301119,2016-01-03 19:15:00
0.0,0.9287791666666667,1.0019291666666668,0.9178083333333332,0.0,0.0,0.0,2016-01-03 19:30:00
0.0,0.9285041666666666,1.0021583333333333,0.9160416666666666,0.0,0.0,0.0,2016-01-03 19:45:00
0.0,0.9280125,1.0004541666666666,0.9122250000000001,0.0,0.0,0.0,2016-01-03 20:00:00
0.0,0.9291666666666667,0.9999458333333333,0.9126333333333334,0.0,0.0,0.0,2016-01-03 20:15:00
0.0,0.9311333333333333,1.0011916666666667,0.9138125,0.0,0.0,0.0,2016-01-03 20:30:00
0.0,0.9325958333333333,1.0011208333333335,0.9152125000000001,0.0,0.0,0.0,2016-01-03 20:45:00
0.0,0.9352375,1.0021375000000001,0.9179666666666666,0.0,0.0,0.0,2016-01-03 21:00:00
0.0,0.9357249999999999,1.0029708333333334,0.91915,0.0,0.0,0.0,2016-01-03 21:15:00
0.0,0.9395958333333334,1.0048333333333332,0.9219291666666667,0.0,0.0,0.0,2016-01-03 21:30:00
0.0,0.9404375,1.0054541666666668,0.9225749999999999,0.0,0.0,0.0,2016-01-03 21:45:00
0.0,0.94505,1.0070000000000001,0.9243916666666666,0.0,0.0,0.0,2016-01-03 22:00:00
0.0,0.9478125,1.0072375,0.9259958333333332,0.0,0.0,0.0,2016-01-03 22:15:00
0.0,0.9535625000000001,1.0094333333333332,0.9312,0.0,0.0,0.0,2016-01-03 22:30:00
0.0,0.9565083333333333,1.0105333333333335,0.9345791666666666,0.0,0.0,0.0,2016-01-03 22:45:00
0.0,0.9625166666666667,1.0131208333333332,0.9407500000000001,0.0,0.0,0.0,2016-01-03 23:00:00
0.0,0.9659125000000001,1.01375,0.9452416666666666,0.0,0.0,0.0,2016-01-03 23:15:00
0.0,0.9720041666666667,1.0147833333333334,0.9513041666666667,0.0,0.0,0.0,2016-01-03 23:30:00
0.0,1.0176166666666668,1.0117291666666668,1.0134416666666668,0.0,0.0,0.0,2016-01-03 23:45:00
0.0,0.984425,1.0125916666666666,0.9649958333333333,0.0,0.0,0.0,2016-01-04 00:00:00
0.0,0.9869749999999999,1.0122958333333334,0.9680458333333333,0.0,0.0,0.0,2016-01-04 00:15:00
0.0,0.9900125000000001,1.0136916666666667,0.9729083333333334,0.0,0.0,0.0,2016-01-04 00:30:00
0.0,0.9921,1.0144833333333334,0.9754541666666667,0.0,0.0,0.0,2016-01-04 00:45:00
0.0,0.9949833333333333,1.015025,0.9782375,0.0,0.0,0.0,2016-01-04 01:00:00
0.0,0.9951625,1.0149375,0.9789791666666667,0.0,0.0,0.0,2016-01-04 01:15:00
0.0,0.9963249999999999,1.014675,0.9780333333333334,0.0,0.0,0.0,2016-01-04 01:30:00
0.0,0.9975375000000001,1.0148166666666667,0.9778666666666667,0.0,0.0,0.0,2016-01-04 01:45:00
0.0,0.9988499999999999,1.0148458333333334,0.9799500000000001,0.0,0.0,0.0,2016-01-04 02:00:00
0.0,1.0001958333333332,1.0153625,0.9817958333333333,0.0,0.0,0.0,2016-01-04 02:15:00
0.0,1.0012708333333333,1.0150125,0.984675,0.0,0.0,0.0,2016-01-04 02:30:00
0.0,1.002125,1.0145791666666666,0.9863666666666667,0.0,0.0,0.0,2016-01-04 02:45:00
0.833333,1.0040791666666666,1.0151541666666666,0.9922624999999999,0.287705,0.290873,0.284304,2016-01-04 03:00:00
2.31833,1.0050708333333334,1.0148625,0.9953666666666667,0.801178,0.808977,0.793423,2016-01-04 03:15:00
5.67619,1.0050083333333333,1.0147166666666667,0.9988291666666667,1.96148,1.9804,1.94937,2016-01-04 03:30:00
10.5383,1.0056166666666666,1.0150541666666668,1.000175,3.64385,3.67806,3.6238,2016-01-04 03:45:00
18.2674,1.0075625000000001,1.0155166666666666,1.0035375,6.32857,6.37847,6.30316,2016-01-04 04:00:00
23.3235,1.0091458333333332,1.0165333333333333,1.0072291666666666,8.09292,8.15204,8.07738,2016-01-04 04:15:00
25.7278,1.011075,1.0146833333333332,1.0137583333333333,8.94437,8.97601,8.96769,2016-01-04 04:30:00
46.1331,1.0144458333333333,1.0131999999999999,1.0180875,16.0918,16.0716,16.1489,2016-01-04 04:45:00
66.2,1.0174208333333332,1.0078208333333334,1.020475,23.1592,22.9401,23.2275,2016-01-04 05:00:00
64.4,1.0182083333333332,1.0070625,1.0209833333333334,22.5462,22.3004,22.6064,2016-01-04 05:15:00
90.9152,1.0186416666666667,1.0068333333333335,1.0217166666666666,31.8443,31.4742,31.9384,2016-01-04 05:30:00
150.103,1.0186875,1.0066625,1.0217458333333334,52.576,51.9547,52.734,2016-01-04 05:45:00
131.36,1.0161375,1.0068291666666667,1.018875,45.8942,45.4751,46.0194,2016-01-04 06:00:00
140.0,1.015975,1.00725,1.0187583333333334,48.9063,48.4853,49.0421,2016-01-04 06:15:00
109.54,1.0133666666666665,1.0068333333333335,1.0167458333333335,38.1666,37.9212,38.2947,2016-01-04 06:30:00
242.892,1.0152875000000001,1.0084166666666665,1.018425,84.7941,84.2172,85.0565,2016-01-04 06:45:00
266.453,1.0134916666666667,1.0113166666666666,1.0150541666666668,92.8484,92.655,92.9982,2016-01-04 07:00:00
284.195,1.0142708333333332,1.0121166666666666,1.0152958333333333,99.1085,98.9043,99.216,2016-01-04 07:15:00
283.157,1.0140625,1.0134166666666666,1.0135583333333333,98.7267,98.6674,98.6804,2016-01-04 07:30:00
202.996,1.0089458333333332,1.01285,1.0095791666666665,70.4192,70.6941,70.4668,2016-01-04 07:45:00
258.384,1.0071791666666667,1.0124166666666667,1.0066333333333333,89.4785,89.9455,89.4332,2016-01-04 08:00:00
342.048,1.0075166666666666,1.0131791666666667,1.0059416666666667,118.492,119.159,118.31,2016-01-04 08:15:00
358.164,1.0037166666666666,1.0135458333333334,1.0020458333333333,123.603,124.819,123.406,2016-01-04 08:30:00
362.593,1.0016166666666668,1.0129833333333333,0.9990208333333334,124.871,126.293,124.553,2016-01-04 08:45:00
387.418,0.9988083333333333,1.0113750000000001,0.9924208333333333,133.044,134.728,132.202,2016-01-04 09:00:00
391.526,1.001325,1.0080416666666667,0.9913583333333335,134.804,135.705,133.451,2016-01-04 09:15:00
399.267,1.00155,1.0078125,0.9884125,137.493,138.359,135.691,2016-01-04 09:30:00
456.507,0.9987166666666667,1.0106958333333333,0.9871041666666668,156.753,158.644,154.951,2016-01-04 09:45:00
418.292,0.988075,1.0153416666666668,0.9813125,142.106,146.033,141.138,2016-01-04 10:00:00
432.319,0.9857666666666667,1.0160875,0.9798541666666667,146.528,151.038,145.658,2016-01-04 10:15:00
460.753,0.9830333333333334,1.0168916666666667,0.9770083333333334,155.731,161.101,154.79,2016-01-04 10:30:00
452.383,0.9813750000000001,1.0171583333333332,0.9749791666666666,152.646,158.215,151.658,2016-01-04 10:45:00
312.606,0.9741708333333334,1.0158458333333333,0.968625,104.71,109.186,104.12,2016-01-04 11:00:00
269.133,0.97185,1.0148375,0.9654833333333332,89.9329,93.9107,89.3459,2016-01-04 11:15:00
419.727,0.9743958333333335,1.0135791666666667,0.9662000000000001,140.622,146.281,139.437,2016-01-04 11:30:00
374.097,0.9736750000000001,1.0138458333333333,0.9650541666666667,125.242,130.403,124.143,2016-01-04 11:45:00
263.536,0.9681291666666667,1.0133208333333332,0.9617833333333334,87.7272,91.8176,87.1547,2016-01-04 12:00:00
207.89,0.9665625,1.0114083333333335,0.9601541666666666,69.091,72.2954,68.6329,2016-01-04 12:15:00
121.945,0.9654083333333333,1.0104625,0.9556041666666666,40.4785,42.3679,40.0693,2016-01-04 12:30:00
78.2214,0.9634208333333334,1.0108833333333334,0.9547666666666667,25.9119,27.1878,25.6791,2016-01-04 12:45:00
62.9507,0.9621125,1.0114791666666667,0.9528791666666666,20.8248,21.8931,20.6253,2016-01-04 13:00:00
84.9913,0.9638291666666667,1.0124166666666667,0.9537791666666667,28.1659,29.5861,27.8721,2016-01-04 13:15:00
48.9082,0.9628166666666668,1.0124374999999999,0.9539333333333334,16.1913,17.0255,16.0418,2016-01-04 13:30:00
30.4241,0.9625875,1.0127,0.9538458333333334,10.0698,10.5937,9.97827,2016-01-04 13:45:00
28.3333,0.9627333333333333,1.0134583333333333,0.9534500000000001,9.37893,9.87287,9.28889,2016-01-04 14:00:00
30.3988,0.9636583333333334,1.0129833333333333,0.9529583333333332,10.0723,10.588,9.96059,2016-01-04 14:15:00
51.6643,0.9653791666666666,1.0127208333333335,0.9545875000000001,17.149,17.9902,16.9571,2016-01-04 14:30:00
39.3131,0.9664708333333334,1.012125,0.9553916666666666,13.0633,13.6819,12.9132,2016-01-04 14:45:00
48.4162,0.9683458333333335,1.01195,0.9543291666666666,16.1201,16.8463,15.887,2016-01-04 15:00:00
40.3033,0.9682750000000001,1.0123208333333333,0.955275,13.4186,14.028,13.2369,2016-01-04 15:15:00
39.4444,0.9693708333333333,1.0121916666666668,0.9553083333333332,13.1469,13.7278,12.9563,2016-01-04 15:30:00
26.7867,0.9704791666666667,1.0121708333333332,0.9560041666666667,8.93766,9.32275,8.80432,2016-01-04 15:45:00
29.1522,0.9707458333333333,1.0118875,0.9566749999999999,9.73032,10.1428,9.58868,2016-01-04 16:00:00
37.3461,0.9715750000000001,1.0115958333333332,0.9571041666666668,12.4752,12.9902,12.2895,2016-01-04 16:15:00
28.02,0.9724583333333334,1.0105250000000001,0.9573791666666667,9.36859,9.73626,9.22331,2016-01-04 16:30:00
29.79,0.9718125,1.0100083333333334,0.9570291666666666,9.95464,10.3454,9.80314,2016-01-04 16:45:00
23.4188,0.9673499999999999,1.0050416666666666,0.9525583333333333,7.78948,8.09282,7.67067,2016-01-04 17:00:00
23.2633,0.9624916666666666,1.0012124999999998,0.9488,7.69911,8.00844,7.58935,2016-01-04 17:15:00
16.3903,0.9550291666666667,0.9955041666666666,0.9433208333333333,5.38245,5.61021,5.31626,2016-01-04 17:30:00
11.8423,0.9529625,0.9944291666666667,0.9413791666666667,3.88032,4.04913,3.83312,2016-01-04 17:45:00
10.1933,0.9512916666666666,0.9932416666666668,0.9396291666666667,3.33412,3.48119,3.29326,2016-01-04 18:00:00
8.43667,0.9514833333333333,0.9928791666666666,0.9386083333333333,2.7601,2.88034,2.72275,2016-01-04 18:15:00
5.69067,0.9472083333333334,0.991875,0.9363791666666667,1.85336,1.9408,1.83217,2016-01-04 18:30:00
2.61867,0.9449624999999999,0.991475,0.9338625,0.850835,0.892727,0.840845,2016-01-04 18:45:00
1.25333,0.9341333333333334,0.995425,0.9236458333333334,0.402537,0.428982,0.398046,2016-01-04 19:00:00
0.833333,0.9315416666666666,0.9991708333333335,0.9199041666666666,0.266909,0.286293,0.263584,2016-01-04 19:15:00
0.0,0.9287791666666667,1.0019291666666668,0.9178083333333332,0.0,0.0,0.0,2016-01-04 19:30:00
0.0,0.9285041666666666,1.0021583333333333,0.9160416666666666,0.0,0.0,0.0,2016-01-04 19:45:00
0.0,0.9280125,1.0004541666666666,0.9122250000000001,0.0,0.0,0.0,2016-01-04 20:00:00
0.0,0.9291666666666667,0.9999458333333333,0.9126333333333334,0.0,0.0,0.0,2016-01-04 20:15:00
0.0,0.9311333333333333,1.0011916666666667,0.9138125,0.0,0.0,0.0,2016-01-04 20:30:00
0.0,0.9325958333333333,1.0011208333333335,0.9152125000000001,0.0,0.0,0.0,2016-01-04 20:45:00
0.0,0.9352375,1.0021375000000001,0.9179666666666666,0.0,0.0,0.0,2016-01-04 21:00:00
0.0,0.9357249999999999,1.0029708333333334,0.91915,0.0,0.0,0.0,2016-01-04 21:15:00
0.0,0.9395958333333334,1.0048333333333332,0.9219291666666667,0.0,0.0,0.0,2016-01-04 21:30:00
0.0,0.9404375,1.0054541666666668,0.9225749999999999,0.0,0.0,0.0,2016-01-04 21:45:00
0.0,0.94505,1.0070000000000001,0.9243916666666666,0.0,0.0,0.0,2016-01-04 22:00:00
0.0,0.9478125,1.0072375,0.9259958333333332,0.0,0.0,0.0,2016-01-04 22:15:00
0.0,0.9535625000000001,1.0094333333333332,0.9312,0.0,0.0,0.0,2016-01-04 22:30:00
0.0,0.9565083333333333,1.0105333333333335,0.9345791666666666,0.0,0.0,0.0,2016-01-04 22:45:00
0.0,0.9625166666666667,1.0131208333333332,0.9407500000000001,0.0,0.0,0.0,2016-01-04 23:00:00
0.0,0.9659125000000001,1.01375,0.9452416666666666,0.0,0.0,0.0,2016-01-04 23:15:00
0.0,0.9720041666666667,1.0147833333333334,0.9513041666666667,0.0,0.0,0.0,2016-01-04 23:30:00
0.0,1.0176166666666668,1.0117291666666668,1.0134416666666668,0.0,0.0,0.0,2016-01-04 23:45:00
