date,DSS-0.Bus-671-V3_pu,DSS-0.Bus-671-V1_pu,DSS-0.Bus-671-V2_pu,DSS-0.Generator-Gen_0-P_mw,CSV-0.csv-0-DNI,PV-0.PV_0-P_gen
2016-01-02 06:30:00,1.013970273677346,1.0109422657857663,1.0052231430180563,-0.08249860873279793,165.0,82.5
2016-01-02 06:45:00,1.014092501500508,1.0107123312837736,1.0055349826224855,-0.10750006380718843,215.0,107.5
2016-01-02 07:00:00,1.010271124537503,1.0072093739646275,1.0064969608072396,-0.09166287689314082,183.3333333333333,91.66666666666664
2016-01-02 07:15:00,1.0076655038037923,1.0054679978430825,1.0086199355885745,-0.054372339745603286,108.7468434343434,54.3734217171717
2016-01-02 07:30:00,1.0074979896589797,1.0062791829048445,1.009335834284624,-0.050833585941232114,101.66666666666669,50.83333333333334
2016-01-02 07:45:00,1.005950971487167,1.0056183935394312,1.0107074083294303,-0.0696719224766636,139.3452380952381,69.67261904761905
2016-01-02 08:00:00,1.0015646023368716,1.0008637490595271,1.0100353683644236,-0.049166552389878534,98.33333333333331,49.16666666666666
2016-01-02 08:15:00,0.9995500330530186,0.9990794098802263,1.0097353004119494,-0.0493781061398588,98.75992063492065,49.37996031746032
2016-01-02 08:30:00,0.9949740032601933,0.9946433928331697,1.0102283123980074,-0.08083304606967931,161.66666666666666,80.83333333333333
2016-01-02 08:45:00,0.9928689894193324,0.9927162102960216,1.0101949129618129,-0.08375785498265462,167.51602564102564,83.75801282051282
2016-01-02 09:00:00,0.9861045875798262,0.9879395978120961,1.0088961518370243,-0.06999940915299727,140.0,70.0
2016-01-02 09:15:00,0.982208728275005,0.9862790481185754,1.0077799504548652,-0.060485796238230465,120.9722222222222,60.4861111111111
2016-01-02 09:30:00,0.9792351166263235,0.9910330124767374,1.0017549975086657,-0.06999971557039208,140.0,70.0
2016-01-02 09:45:00,0.9779877520223599,0.9891788814004712,1.004488978651495,-0.09594730106681922,191.89814814814807,95.94907407407403
2016-01-02 10:00:00,0.9732964403800114,0.9806049971576043,1.0091648640083188,-0.09499891141357962,190.0,95.0
2016-01-02 10:15:00,0.9712043146528894,0.9742065221800624,1.0114349797530537,-0.09124917600753815,182.5,91.25
2016-01-02 10:30:00,0.9671233120071137,0.9690228662953577,1.0122020213387017,-0.10833186383337147,216.66666666666663,108.33333333333331
2016-01-02 10:45:00,0.966374953127304,0.9676086135445,1.0125926337141078,-0.11085934547880386,221.7194092827004,110.8597046413502
2016-01-02 11:00:00,0.9638632139888832,0.9654450012021752,1.013366650689343,-0.17083199992680254,341.6666666666667,170.83333333333334
2016-01-02 11:15:00,0.9623048835392122,0.9644327501024322,1.012710666337275,-0.15999916532257363,319.99999999999994,159.99999999999997
2016-01-02 11:30:00,0.9576574777704792,0.96042837360708,1.0094211942284932,-0.11416420694516094,228.3333333333333,114.16666666666664
2016-01-02 11:45:00,0.9565503965185235,0.9600357553555349,1.0094577588310802,-0.10751698598220748,215.0347222222222,107.5173611111111
2016-01-02 12:00:00,0.9564290597236991,0.9599329599800077,1.010348306557825,-0.09250063810801015,185.0,92.5
2016-01-02 12:15:00,0.9562891000208587,0.9596411824152923,1.0104622257899047,-0.12989041726943845,259.78298611111114,129.89149305555557
2016-01-02 12:30:00,0.9531041282639817,0.9614341388639981,1.008560064712796,-0.09333274173750118,186.66666666666663,93.33333333333331
2016-01-02 12:45:00,0.9527555060040129,0.9612064617672667,1.0087604342162197,-0.0696076013529042,139.2171717171717,69.60858585858585
2016-01-02 13:00:00,0.9530897134980667,0.9610709328657587,1.0098835565168507,-0.07833508451151243,156.66666666666666,78.33333333333333
2016-01-02 13:15:00,0.9515577961974152,0.9600677942776916,1.0103183015198107,-0.07098026319710658,141.96127946127947,70.98063973063974
2016-01-02 13:30:00,0.9535237895933585,0.9617292972214081,1.0119167668963196,-0.14500133480421296,289.99999999999994,144.99999999999997
2016-01-02 13:45:00,0.9548756781619454,0.9633157959824772,1.0118062690593284,-0.21787894359586282,435.7552083333333,217.87760416666666
2016-01-02 14:00:00,0.9546389305947375,0.9642620309340265,1.0122435394397808,-0.18417016464143415,368.3333333333333,184.16666666666666
2016-01-02 14:15:00,0.9539337447511942,0.9629595414138361,1.0128167088258835,-0.14339703199068343,286.7951251646904,143.3975625823452
2016-01-02 14:30:00,0.9527575935247115,0.9643211329028809,1.0113277571646129,-0.13166649416650048,263.3333333333333,131.66666666666666
2016-01-02 14:45:00,0.9542527470798964,0.9644976915493036,1.011824492914232,-0.12570583451823117,251.4106234096692,125.7053117048346
2016-01-02 15:00:00,0.9568032655624078,0.969474540155183,1.0115495751529269,-0.3383376712417509,676.6666666666666,338.3333333333333
2016-01-02 15:15:00,0.9540425413618894,0.9675453636756546,1.0111008373369998,-0.12406374325303683,248.13002477850864,124.06501238925432
2016-01-02 15:30:00,0.9542062057546629,0.9675018582631622,1.0112443632925692,-0.08333374835692066,166.66666666666666,83.33333333333333
2016-01-02 15:45:00,0.9544490031849227,0.9680797526362932,1.0112621903144048,-0.06406059073291619,128.11868686868686,64.05934343434343
2016-01-02 16:00:00,0.955837966233797,0.9690132851828926,1.011338669259116,-0.030833484274902196,61.66666666666666,30.83333333333333
2016-01-02 16:15:00,0.9560340122429442,0.9697857961284014,1.0110481838210406,-0.06117821624213211,122.35416666666666,61.17708333333333
2016-01-02 16:30:00,0.9565685277292303,0.9707834375593746,1.0105581234024907,-0.06750180890478884,135.0,67.5
2016-01-02 16:45:00,0.9566154799230318,0.9714030119407834,1.009671955417139,-0.05041664671160785,100.83333333333331,50.41666666666666
2016-01-02 17:00:00,0.9549062613404581,0.9695407353914326,1.007535476174744,-0.0274997488183349,55.0,27.5
2016-01-02 17:15:00,0.952545880444849,0.9671117172638354,1.0043802353875202,-0.09753650294137904,195.0757575757576,97.5378787878788
2016-01-02 17:30:00,0.9444884069769115,0.9576617924971029,0.9964050720484009,-0.056666445206414624,113.33333333333331,56.66666666666666
2016-01-02 17:45:00,0.9425942201711465,0.9541383050677584,0.9946936123428166,-0.028749687245498704,57.5,28.75
2016-01-02 18:00:00,0.9402276850020842,0.9517429325514555,0.9931040336015472,-0.025833157244812135,51.66666666666666,25.83333333333333
2016-01-02 18:15:00,0.9388905498309581,0.9504517271435378,0.9924505380537726,-0.015353814403818646,30.709252450980387,15.354626225490193
2016-01-02 18:30:00,0.936825291916395,0.9481730513648514,0.9921153545505185,-0.005833300768907377,11.666666666666666,5.833333333333333
2016-01-02 18:45:00,0.9355957266727575,0.9463659298295555,0.9910815829379955,-0.0033333138298129454,6.666666666666667,3.3333333333333335
2016-01-02 19:00:00,0.9288905129892829,0.940318564090338,0.9917754013197492,-0.0033332900927030298,6.666666666666667,3.3333333333333335
2016-01-02 19:15:00,0.9229626348950289,0.9334244581476838,0.9946806122865001,-0.0020833194493361075,4.166666666666666,2.083333333333333
2016-01-02 19:30:00,0.9178749553567012,0.9298778392530713,0.9998116233199574,-0.0008333366947054842,1.6666666666666667,0.8333333333333334
2016-01-02 19:45:00,0.9171412590997743,0.9281026914439581,1.0011920216191452,-0.0008333352145429474,1.6666666666666667,0.8333333333333334
2016-01-02 20:00:00,0.9131928516775925,0.9276972237676955,1.00035674757886,-9.999962741595561e-12,0.0,0.0
2016-01-02 20:15:00,0.9115485756783955,0.9273253746950182,0.9997215335644416,-9.999776366330285e-12,0.0,0.0
2016-01-02 20:30:00,0.9123103513389218,0.9292337762428888,1.0000340460848567,-1.0000217368090277e-11,0.0,0.0
2016-01-02 20:45:00,0.9131369552605697,0.930444519546856,1.0004472546020615,-1.0000276334817598e-11,0.0,0.0
2016-01-02 21:00:00,0.9160341433046276,0.9326105781264111,1.0013759931098303,-1.00000549541709e-11,0.0,0.0
2016-01-02 21:15:00,0.9172876578604839,0.9345478507291181,1.001389428855825,-1.000028194382024e-11,0.0,0.0
2016-01-02 21:30:00,0.9192399508776925,0.936447421518768,1.0035410340303996,-1.0000061195324582e-11,0.0,0.0
2016-01-02 21:45:00,0.9212482141937915,0.9388996306076032,1.004090906091154,-1.0000035985511663e-11,0.0,0.0
2016-01-02 22:00:00,0.9230489064907502,0.9426186849683243,1.0057053674377245,-1.0000055921297451e-11,0.0,0.0
2016-01-02 22:15:00,0.9237082635286072,0.9443522605845921,1.0062516490656197,-1.0000295606682448e-11,0.0,0.0
2016-01-02 22:30:00,0.9281640667680718,0.9503925732539421,1.0078947257644097,-1.0000061736140121e-11,0.0,0.0
2016-01-02 22:45:00,0.9305114045195506,0.9528570343901507,1.0086845992419509,-1.000002795869503e-11,0.0,0.0
2016-01-02 23:00:00,0.936846719895369,0.9584731098628473,1.0110324077945767,-1.0000140459411449e-11,0.0,0.0
2016-01-02 23:15:00,0.9400551725214115,0.961807294683525,1.0123707191698543,-1.000010275997031e-11,0.0,0.0
2016-01-02 23:30:00,0.9474339156734843,0.9681233028068835,1.0132162369211368,-1.0000151369468333e-11,0.0,0.0
2016-01-02 23:45:00,0.95059871796464,0.9712863814975605,1.01403111126113,-1.0000063771639084e-11,0.0,0.0
2016-01-03,0.9607765604895402,0.9814996875195299,1.0112807277591467,-1.000002483977579e-11,0.0,0.0
2016-01-03 00:15:00,0.9642722348254169,0.9836989024054483,1.0118437864533287,-1.0000087314630156e-11,0.0,0.0
2016-01-03 00:30:00,0.970158879085886,0.9872716298420428,1.0122969135057642,-1.0000120039899046e-11,0.0,0.0
2016-01-03 00:45:00,0.9721928059148301,0.9892793516856032,1.0129421326875554,-1.0000042797741818e-11,0.0,0.0
2016-01-03 01:00:00,0.9764656837106165,0.9930262505965136,1.0137942931570463,-1.0000072575300536e-11,0.0,0.0
2016-01-03 01:15:00,0.9775062936723851,0.9942471301511726,1.0142736283997427,-1.0000324502855866e-11,0.0,0.0
2016-01-03 01:30:00,0.9782178474158095,0.9953700251085202,1.0141164961716649,-1.0000160807310173e-11,0.0,0.0
2016-01-03 01:45:00,0.9773104674906339,0.9955895915636626,1.0139211845621454,-9.999784952481155e-12,0.0,0.0
2016-01-03 02:00:00,0.9773996731913248,0.998098121403278,1.0138183437822341,-1.0000089785443259e-11,0.0,0.0
2016-01-03 02:15:00,0.9792256258856353,0.9981086981599858,1.0140950467034855,-1.0000026203866287e-11,0.0,0.0
2016-01-03 02:30:00,0.9824997179573722,0.9999954029648098,1.0139590098537579,-1.0000044568344017e-11,0.0,0.0
2016-01-03 02:45:00,0.9839480940868686,1.0005284004910142,1.014263049142615,-1.0000017942264726e-11,0.0,0.0
2016-01-03 03:00:00,0.987172159432686,1.0020239719413495,1.014096123038649,-0.0008333362002378393,1.6666666666666667,0.8333333333333334
2016-01-03 03:15:00,0.9915306963415879,1.0033335132038095,1.0144051534532397,-0.0020312569820744057,4.062499999999999,2.0312499999999996
2016-01-03 03:30:00,0.9967049493682801,1.0045557151082067,1.0136164092247044,-0.005000013698894367,10.0,5.0
2016-01-03 03:45:00,0.9980354940650082,1.0041906594973504,1.0139468364422146,-0.008670471423925314,17.3406862745098,8.6703431372549
2016-01-03 04:00:00,1.0006217151084833,1.0053759541908696,1.0137490017102095,-0.020833353816908116,41.66666666666666,20.83333333333333
2016-01-03 04:15:00,1.0026674706334016,1.0066379708190794,1.0147183025646025,-0.03275306561120141,65.50452898550724,32.75226449275362
2016-01-03 04:30:00,1.0091416724634683,1.0088920938717136,1.0143574381178022,-0.047500046539618535,95.0,47.5
2016-01-03 04:45:00,1.0130168692210124,1.0103314350649741,1.0139253407570405,-0.06583481265001273,131.66666666666669,65.83333333333334
2016-01-03 05:00:00,1.0190582210265329,1.015620185742144,1.0099337651579559,-0.0841686196999295,168.33333333333334,84.16666666666667
2016-01-03 05:15:00,1.0189264452208304,1.015937478012711,1.0068824869024595,-0.10064671402308258,201.29445822994205,100.64722911497103
2016-01-03 05:30:00,1.0204573669877084,1.017291782252424,1.0063379950114262,-0.12166747978969653,243.3333333333333,121.66666666666664
2016-01-03 05:45:00,1.0198803960069291,1.0169393157585096,1.0058445220200103,-0.14161564503260501,283.23232323232327,141.61616161616163
2016-01-03 06:00:00,1.0175222859104418,1.0153595875637382,1.0052816541755096,-0.1624973429568908,325.0,162.5
2016-01-03 06:15:00,1.0160185468762555,1.0133530192922446,1.0055155392394692,-0.1482031164142295,296.41025641025635,148.20512820512818
2016-01-03 06:30:00,1.0148737693935976,1.0119384605167894,1.0055200018091528,-0.16749796873313613,335.00000000000006,167.50000000000003
2016-01-03 06:45:00,1.015301377118392,1.012052547198933,1.0059297883395988,-0.2217777543701921,443.5539215686274,221.7769607843137
2016-01-03 07:00:00,1.011942374703512,1.0090525293561616,1.0070230415177823,-0.24749199582973858,495.0,247.5
2016-01-03 07:15:00,1.0097559665002696,1.0077819317011043,1.0092500653653973,-0.2478933888794685,495.7939189189189,247.89695945945945
2016-01-03 07:30:00,1.0089868284143466,1.0079248904588638,1.009780239984129,-0.18833261760882505,376.6666666666667,188.33333333333334
2016-01-03 07:45:00,1.0083776304999497,1.0082995357817965,1.0114127656113168,-0.2941669220199131,588.3333333333334,294.1666666666667
2016-01-03 08:00:00,1.0045126140265954,1.0041210572229091,1.0108831927224586,-0.31833285732077526,636.6666666666667,318.33333333333337
2016-01-03 08:15:00,1.0027018869130364,1.0025576984855933,1.0106334660147245,-0.3353669804096886,670.7532051282052,335.3766025641026
2016-01-03 08:30:00,0.9962823198569312,0.9960797234969364,1.010587901945171,-0.19666575437867398,393.3333333333333,196.66666666666666
2016-01-03 08:45:00,0.9940636955935627,0.9940239438718833,1.0105192227856883,-0.18863601759902385,377.2727272727273,188.63636363636365
2016-01-03 09:00:00,0.9877575811980182,0.9897295217556965,1.0093332196508027,-0.21166517925668904,423.3333333333333,211.66666666666666
