hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
40, 3000.00000, 2331.47, -3.29466, 2424.66, -121.179, 2295.98, 117.193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 0.00000, 2329.77, -3.31933, 2423.37, -121.22, 2295.03, 117.177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 600.00000, 2327.73, -3.3371, 2419.68, -121.29, 2292.59, 117.106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 1200.00000, 2319.61, -3.45402, 2411.57, -121.489, 2284.69, 116.939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 1800.00000, 2307.92, -3.61928, 2402.36, -121.746, 2275.76, 116.759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 2400.00000, 2298.15, -3.74261, 2392.67, -121.983, 2266.72, 116.556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, 3000.00000, 2290.68, -3.79078, 2388.78, -122.111, 2263.03, 116.44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 0.00000, 2286.17, -3.85212, 2386.27, -122.185, 2258.63, 116.356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 600.00000, 2285.08, -3.87196, 2384.95, -122.213, 2257.43, 116.337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 1200.00000, 2282.3, -3.92776, 2383.48, -122.263, 2254.53, 116.305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 1800.00000, 2282.9, -3.93934, 2382.65, -122.26, 2252.18, 116.271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 2400.00000, 2277.12, -4.04875, 2382.78, -122.327, 2249.87, 116.289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, 3000.00000, 2272.86, -4.11097, 2380.32, -122.413, 2246.99, 116.258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 2267.7, -4.23256, 2379.45, -122.477, 2241.13, 116.211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 600.00000, 2258.33, -4.51576, 2381.98, -122.54, 2230.89, 116.191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 1200.00000, 2241.82, -5.00411, 2388.98, -122.635, 2216.69, 116.225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 1800.00000, 2235.64, -5.26965, 2397.98, -122.591, 2207.73, 116.257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 2400.00000, 2233.32, -5.33089, 2401.31, -122.568, 2204.51, 116.219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, 3000.00000, 2229.07, -5.3999, 2404.63, -122.568, 2202.74, 116.201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 2228.41, -5.43543, 2405.18, -122.543, 2198.5, 116.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 600.00000, 2228.12, -5.45433, 2402.63, -122.556, 2193.29, 116.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 1200.00000, 2227.21, -5.48686, 2401.11, -122.573, 2189.34, 115.94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 1800.00000, 2230, -5.4255, 2399.87, -122.555, 2190.33, 115.919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 2400.00000, 2231.81, -5.41699, 2401.86, -122.502, 2191.17, 115.947, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, 3000.00000, 2234.72, -5.36508, 2402.86, -122.456, 2193.15, 115.972, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 2238.23, -5.28447, 2402.69, -122.417, 2196.51, 115.994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 600.00000, 2239.92, -5.25105, 2405.08, -122.376, 2200.11, 116.065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 1200.00000, 2244.58, -5.15213, 2405.13, -122.323, 2203.12, 116.078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 1800.00000, 2245.74, -5.12145, 2407.13, -122.285, 2205.96, 116.127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 2400.00000, 2249.14, -5.08493, 2410.28, -122.201, 2207.81, 116.172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, 3000.00000, 2255.03, -4.96519, 2411.6, -122.112, 2212.63, 116.217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 2257.05, -4.94209, 2413.09, -122.069, 2214.18, 116.248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 600.00000, 2263.96, -4.83458, 2415.48, -121.944, 2216.96, 116.269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 1200.00000, 2268.12, -4.77524, 2416.81, -121.872, 2218.54, 116.286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 1800.00000, 2274.75, -4.64215, 2417.37, -121.779, 2222.39, 116.306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, 2400.00000, 2282.63, -4.49914, 2420.74, -121.644, 2229.24, 116.402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
